Date,ACME,ADAX,ALTU,APAC,ARNE,BEAV,BESS,BIXB,BLAC,BOIS,BOWL,BREC,BRIS,BUFF,BURB,BURN,BUTL,BYAR,CAMA,CENT,CHAN,CHER,CHEY,CHIC,CLAY,CLOU,COOK,COPA,DURA,ELRE,ERIC,EUFA,FAIR,FORA,FREE,FTCB,GOOD,GUTH,HASK,HINT,HOBA,HOLL,HOOK,HUGO,IDAB,JAYX,KENT,KETC,LAHO,LANE,MADI,MANG,MARE,MAYR,MCAL,MEDF,MEDI,MIAM,MINC,MTHE,NEWK,NINN,NOWA,OILT,OKEM,OKMU,PAUL,PAWN,PERK,PRYO,PUTN,REDR,RETR,RING,SALL,SEIL,SHAW,SKIA,SLAP,SPEN,STIG,STIL,STUA,SULP,TAHL,TALI,TIPT,TISH,VINI,WASH,WATO,WAUR,WEAT,WEST,WILB,WIST,WOOD,WYNO
20090423,22404688.2655244,22133580.9248759,22808669.2633325,23008698.6024627,23783701.3030303,23643358.250893,23476566.1337986,21187256.6383484,22055372.5960157,25702398.1235211,21346560.1526234,23021053.6372744,21066129.2495135,23425359.7804937,22386611.4335077,22284520.2857735,23321570.4243232,22509267.7121169,24113945.67395,21178397.417057,21179155.0573199,23481264.4570764,23663223.5519725,22482604.8820769,19746777.5315322,19973301.3682705,20567516.192785,21241934.728005,21739302.4270552,22786428.4170446,23272393.9215581,20802622.3560236,22782114.0227161,22002421.8685519,23378204.0564628,23296191.8083147,24238432.4285802,22575386.3784703,21033337.9539153,22813885.950403,22754832.6296661,23961516.6228391,24136261.3779564,20863923.1196381,19963776.5384765,20715664.3605801,26382859.7963279,22970582.7360943,22755517.4552168,20918206.4325752,22321371.6845182,23155850.4405001,22315725.0340666,22794779.3686978,20856291.6373106,22164464.8810162,22848415.0018573,20511791.1850807,22561254.2700618,18921567.4802542,22229391.1197111,22055496.0589617,20732075.6187597,21732175.2686509,21127411.8790135,20749153.4395509,22024189.3786834,21772177.0208959,22225064.6517233,20666037.0028045,23368830.4505324,22706767.6260599,22562787.5601547,23277304.4909084,20383122.221029,21855690.7847499,21815156.510391,21437125.7767537,23066197.338356,21848697.680958,20642157.0608866,22033440.0121916,21185702.1184722,22124746.2918445,20455231.3153614,20577045.5322595,23233402.6760597,21365348.225829,20253312.0827197,22392557.4722184,22717035.0119784,22743482.904099,22971694.9291667,20031959.6338012,20849694.4858717,20234844.6104222,23847830.4505657,21978722.4980852
20090424,23150784.8063515,22758866.3796078,23498850.7699874,23730102.0673887,24464637.6748069,24304300.7842588,24172398.7368912,22026143.7376554,22727224.0413759,26077922.5538633,22039880.2096381,23678697.5344725,21870598.4124937,24055590.6065141,23061222.8584356,22685684.8798309,24011331.1194509,23106469.7662642,24735829.0662308,21787998.6457908,21947646.9908299,24123239.9824739,24352037.1394997,23175826.7089259,20407852.4891227,20512946.032078,21423420.2201656,22015175.3615408,22002719.2895421,23498361.4311474,23998958.861189,21593151.8748438,23497088.1513945,22697086.3964354,24041624.0917832,24001866.4655186,24914655.6503009,23296670.0721022,21852226.0591724,23535164.7929883,23496343.6101585,24726767.3133856,24862223.1385917,21340390.0314677,20552088.3163722,21576922.9706863,26497889.0123755,23645499.6529233,23472634.463876,21437256.5183676,22622638.8771731,23882301.4400976,23063831.8728588,23465751.3573592,21472174.5137067,22817284.3054328,23564862.7218651,21356305.6009275,23308794.4782781,19504922.6087332,22934555.7957478,22784900.3040518,21579503.7815228,22489919.7711786,21896251.9926846,21563378.8987116,22587201.4472614,22508170.6574278,22965983.2620413,21520736.2632207,23999487.0229326,23374314.8790663,23258586.2360366,23706388.2983844,21207355.0565256,22531370.7917932,22554379.3733502,22213164.4082702,23776191.4369267,22602053.7384443,21401323.6096471,22768108.6147033,21834131.7963987,22724667.5605966,21327224.9922287,21214873.5151315,23951200.7557805,21896031.9542871,21095223.6479031,23106213.6545379,23439139.6906082,23315337.2812375,23685828.0249652,20826305.1115864,21520713.1967074,20947000.7704957,24511372.9886753,22708053.054116
20090425,18735520.723065,17243170.322086,19255222.7621738,17727856.211358,16431462.5627983,16677284.7598644,17288714.4895653,16885181.4097593,16526983.6693213,22511292.2540535,16826924.74022,15482298.0103892,17407085.6793627,17467157.6066497,17176163.9030451,17534141.7468995,18106622.1808651,17746230.8038416,16476400.2364794,16795215.5607191,17795594.2973325,15984602.9753659,18651961.4505538,16621266.9449092,15661190.1367443,15532984.2392634,16730506.5559199,19595096.8979067,16788489.6778947,17265987.1800707,17806481.5784061,16773926.9545034,16082888.9022724,18454098.4097713,15197208.1391922,16971723.0226444,18839416.8250014,15706757.4999737,17099455.6329952,16610398.0544613,17499022.0375464,20426974.2577694,17793621.9742496,16516798.6574264,16195143.7757069,16989470.4720733,19794427.5575102,18654033.1940649,15426856.006863,16358517.1889528,17256757.4778904,18056242.3954315,17011065.4735594,12930715.6407563,16477403.8448562,15346479.5978016,19137893.4456256,16835554.1526631,15990014.5009803,14584656.80557,16645286.6073392,18097282.1325649,17760859.2635623,18378902.8164358,17051062.7289855,16452650.9556737,17245815.6240684,17649279.341367,16456659.9324356,16688188.2185628,14106964.9180751,16830118.5029131,19045834.0838578,18569610.6748473,16813559.6634168,16810647.6094575,17717506.2217187,17527427.8803033,18490581.6702091,16861711.6444255,16634445.4372175,16911602.8960685,16414020.393279,17677850.0115483,16834048.4426342,16450999.1253329,20723752.6809444,16883259.7726449,17222226.6257383,17230328.1596801,16595297.9575176,19024037.8639008,17314319.0323958,16597913.0067528,16930133.9138726,16540916.8459847,16508121.6229957,18344474.1272413
20090426,13464139.9574301,11517353.225054,13206497.023914,12685216.5132472,12723075.7487299,15738444.4368373,11716862.6657379,11999238.2389614,12428114.735923,20849135.3393289,11488375.6441347,11538409.3548766,12411771.3581755,14176929.2139111,11231739.5230357,13134191.9464955,12793925.1112492,12411276.958052,12326768.1207045,11665287.6928986,12223114.647786,12540676.8942169,12865827.1913855,11564928.3702207,11173461.6507224,10395338.8923985,12353314.7703634,12984556.9614231,10753685.16523,11796930.4640342,13248421.2753507,11502999.5835846,13431287.2981228,12623013.5237604,13474986.4508154,10808651.6121081,17035056.5456806,12063489.5012632,12590292.9725528,12214933.4028727,12516720.991994,14338463.2283845,16478574.070929,10783995.7578281,12806496.4967335,12754362.7197254,18683490.2873796,12929337.8289592,12770774.6276574,10756572.1846854,12322635.3533158,13023745.1811701,12246008.1484573,11700023.1087081,11537739.8114105,12511179.8306904,11587427.4822396,12778407.7550572,11672416.7953639,10524613.0811206,12292828.5915767,12877012.2455831,13555880.2052717,12003346.0025044,12265817.5954606,11933039.5224307,11462739.1498983,11596481.3517494,12152816.9183447,12572529.1781929,11910176.0984588,11136916.5651268,13725022.2526891,13512614.3067269,12756248.3145666,13863741.6869628,12084176.3116966,12013423.8789295,14432582.2314467,12591288.7019968,11496076.518914,11954431.4276676,10926426.5528908,12107110.4356568,12492079.1493359,11911771.5578259,14696566.0264954,12025671.3277456,13051225.9645158,12240670.1111004,11863236.7245665,13951202.8252394,11540405.9151922,12474130.8644559,12591547.7911719,12029311.119005,13187965.3272313,11875247.0889713
20090427,10547686.164274,8044017.39077223,11267770.0585488,10407176.7594308,22884572.9160795,21732039.4606236,20146332.8296922,11444777.7631184,8515236.71047995,14667813.9305163,7707259.22974879,12681194.8733113,9007699.67807412,31355235.7642798,9104440.16609117,8386200.19613147,20132644.6262145,8530502.55864421,22932978.4181203,8006853.88184524,8900111.8643802,17414573.7793787,15005344.4992218,11837728.4447516,7039742.82557902,8476503.47090517,7312429.1334844,12719874.7553192,8824700.09584194,18813124.5225838,13864201.0367565,8150757.91222261,23202461.1855813,8390531.48466942,20096710.5425482,10741254.7875696,18765315.6584092,8918775.47440434,8272149.78068162,18946947.3945839,13019340.4482652,11452863.0295897,16313681.6073109,9014292.80602623,9715307.76369534,10151597.5796447,17666272.9661142,9075689.2560118,14774362.9256185,8178880.0842288,8436528.9342799,12498235.323809,6755526.15574181,19355812.6493686,8317368.0057695,11896330.1170676,10151626.1194896,11662907.6294541,15411087.6251726,8697013.95903586,12240144.0323402,9503036.57394041,11370932.7821861,7375823.92141384,7087113.85338653,7484337.22178655,8592477.82757539,8762282.47651501,8474964.92059868,11784184.2303045,24756074.1803038,11164823.1342428,12690705.4047619,8808196.47661543,7661998.08437581,13555133.8462717,10318005.7526018,7913767.8982236,24827468.6295677,10957799.8789994,8037101.75546912,8339256.99480272,7987351.83850505,8147018.1907049,8603115.18208107,8221353.79964328,11420184.5985529,7515878.94066604,10665653.5739355,8296464.51330496,17371278.69299,8937161.54221312,19221556.0262197,7821436.3212598,8762350.58692225,8619070.44521629,27147851.5424725,8695709.65211669
20090428,18154761.584163,17070338.2065682,17557709.4939373,18891687.7560856,19315861.4152115,20077535.4725555,18192938.1401624,16430382.2411398,18528901.6609023,22258182.2041315,16714208.1502401,19699447.3552943,16319904.6016127,20217338.3654038,18937466.0363498,17383715.5682247,17953764.0236114,17803909.8505215,19376722.1568337,16153465.0458243,16576776.8719714,20337973.6827253,18621795.394563,18622477.9591955,14996597.9683082,14979566.4270346,15730103.6834265,16974116.8055501,16866249.525259,18588013.8144426,17879898.8653552,15974198.0032352,19105638.3642189,18285854.5600733,19780980.9572129,19007428.2714297,21159181.0763503,18596230.7102862,16098568.3081525,18639215.9540145,17929424.8802875,18530196.2581351,20891459.7034561,16071274.31724,14840645.8323177,15772501.1416555,26952692.2590104,18567202.7455306,18823245.1201979,16094401.0149077,17332207.7772633,17685419.7650236,18023674.7558422,19440553.4914219,15996684.2554237,18757036.840418,18321280.8582703,15651419.4211707,17922739.5298216,14162743.7103724,18486404.2533424,17717091.6395528,16080943.4865318,17557101.972656,16410815.6184872,15993430.8360755,17567705.6954081,17605779.5398119,17998298.663461,16023959.6577889,18784518.1817465,19305905.7687365,17772294.2160231,18505367.1323662,15739957.9195824,17723631.6872671,17169216.4665444,17164098.0615298,19255829.4832495,17329464.9289161,16014671.6625273,17845822.8239714,16396541.4342638,17286790.7628337,15474393.7237444,15500929.6656451,18113696.1844281,16243444.1748973,15542469.616071,17997954.1050171,18429398.8851518,18365852.2061929,17834827.9958833,15194813.3701522,15928923.2054409,15446146.4807616,20278024.2649746,18203826.6980349
20090429,9540779.64801828,6660211.95979192,11089637.5103657,9210863.26429915,15833311.8812464,15342738.4315046,9835600.24823429,9549137.21621337,9325349.25974353,12859342.7275545,7044373.47527751,9642661.71445255,7144847.76019923,14816883.2648772,11084451.9608684,8622023.80065794,9767434.61639823,7943220.66115628,12141572.5338711,10333843.1711741,5646809.79139796,10221119.7953306,10549916.4116706,8389029.99809374,7418530.65370832,9657682.50755149,7096651.44788954,8770378.19139155,8781330.28013919,7894258.95234694,10867653.5647912,6660677.15827364,10538374.3614372,9105969.55305591,11166317.3047717,9574815.01428694,18942960.2176524,5394969.55972776,7499803.17783881,9108628.17213977,9970787.20774516,12063578.2956598,21549908.4946192,8177635.89318891,8946953.68787172,9650986.76117247,17666272.9661142,10048594.5687738,8022394.85827408,8795842.89593325,8597612.75862983,10994784.976858,5841607.98299034,13387671.1466022,7598807.42083514,8402722.66001681,9408899.88010802,10377503.2100855,7172019.05487984,8994742.89954339,9688661.92429285,8236036.25992128,9924260.07457603,8487665.44084943,6615095.0580137,5650442.10199876,9079887.29215632,8518368.19316756,5162700.28161711,10062280.3553995,12337502.3573541,10364207.2648786,9597753.58983446,9220862.5431642,9506136.24704613,9157437.62384711,6382027.65929963,8963284.00131601,17110082.7628618,7209117.72238734,5774432.45327049,8930696.69611484,5704504.86602854,8610980.84944279,8397707.60702183,7668394.32930065,11518730.5036095,8253209.35417928,10019546.2745426,8954189.31252386,10068750.9611756,9547318.51570526,9300325.0984203,8409770.32574197,8346172.7692207,9603334.64148654,11669386.7186181,8175466.97403308
20090430,14563858.9848975,12820738.0254177,19463362.8481263,18346742.8541663,16119641.4939505,17822736.5351261,17715526.9792417,14199394.898283,15192935.2663031,25319050.1027934,13117241.8337711,14663801.4756613,13801586.8736021,16469173.3857597,14733507.2954154,13591373.7700671,17799862.6927107,13666291.2655508,16712192.5815682,13108719.6799035,13896204.692925,15392930.8687924,17791850.1092936,14273830.0995634,14256051.6014179,15090974.4211406,13942370.2507775,16326142.6603808,14093864.9391851,15605085.5815197,17777035.9047178,13742956.6966419,15789827.1859713,15997439.9207298,15971395.6051567,17720646.8893761,19989964.2781798,13251141.6783884,15103174.7702824,16528399.1479863,18289396.4078457,21147585.6508563,19264023.5207785,14496405.3399748,15765989.1870895,16225375.0388537,19514507.871155,13591542.0891631,15261195.445527,13300893.4742416,12508201.5572935,19742434.0116904,14917776.7355261,15103849.422739,14335838.7717736,14759948.911857,18240894.3775178,15977311.161208,15133110.421277,13589131.1413478,15969156.4680751,15353439.5001233,15947840.6220885,14232703.3725285,13240566.5700492,13567239.9007852,12407884.809575,14368165.0842636,14086088.3713462,15807881.1268372,16401113.7758225,15173152.0856742,18921082.8545356,14762318.8755045,14166580.9314557,17412864.2922479,12566066.3139502,15267797.6418063,16726323.483311,13917104.6784822,14388152.2838166,14011974.4722684,13189047.4686052,13453206.6115055,14566760.7294307,15739253.9325067,20306708.7582179,13661079.4936482,16006717.4510785,13023301.5436809,16835419.9857679,16855393.586837,17260653.1889953,14720674.9196452,15129213.9042764,15530857.1603942,16295172.9132794,15954829.4141634
20090501,14579612.2389388,11784490.9861976,17072714.3429263,17529010.3849663,18840920.2564321,18552478.0696302,20581605.0486595,14281523.8522704,14115363.5115861,23895993.5189985,10032623.0719262,16432384.569169,11084982.5736617,16126419.2971425,13414431.4706937,19488595.4331207,20876981.4916168,15322009.5707208,19213458.3219487,13620943.9658904,11751521.7212171,16896012.2908268,19618696.9494829,17484908.0186895,12392139.1464697,13401846.3679147,14374031.2294486,13562634.3780285,15716512.1504004,13789210.1350984,21014282.7446082,11510052.9850614,16011358.3711438,12546539.2976867,15561305.9219816,19427188.5500227,17918656.6067751,14521071.0380494,13251506.0972229,19187130.8499015,19637076.3833215,18832606.1317749,18360980.652271,16015373.1972303,15344778.0701328,14454182.7369481,17671507.2969105,15791673.679055,15187812.566949,14049354.507425,18945282.395728,17479912.9844709,14616977.7655522,13076883.8197549,14105607.2754416,15116075.8178196,16507399.9553128,11473023.6937392,14544732.2709447,13014253.0809057,14634997.159657,14749486.1834204,12148953.2943777,12435784.6812647,10004979.9859541,14243208.7662299,12203069.0454677,13573215.1443204,12679541.8376167,15011493.9509068,18989309.6164652,15819901.7143819,19076090.758608,18586945.418156,11632782.1634064,15275375.9280686,11041854.5587418,13800573.1367802,17310930.5468589,9536310.78718994,12798852.604701,13228724.5074227,15435283.1102746,12345514.1416212,13683878.9736179,15358553.0273211,18898297.542827,15961544.5489597,11487957.2235963,13698198.5465382,16796869.7055307,15963608.6934995,20062993.0484494,13202450.817511,13255657.2371791,12810952.8186767,16743989.6818892,11448135.6315392
20090502,6880697.98782146,8139545.40116671,5453353.07400731,5310665.9598321,7741703.2764997,12161967.743361,5800368.77173733,7486386.21996756,4423969.92764265,13305795.1546499,8109281.19477945,8141450.2638983,5448990.31338343,10629739.283641,7859758.79098065,8182439.36596091,7939257.38799827,7377436.37477562,7408513.90936197,8596151.23462024,4928509.28850972,9754699.94522835,5217582.26663702,5771725.77922736,6458721.99139945,7572507.37914349,9317888.63893254,6516221.97270251,6175997.37657578,6599838.51973935,1790116.74345395,8523220.41065429,6746083.65366135,5670011.75536588,8949785.71188453,5836887.28971401,8184972.86888659,4830994.77709883,7785694.13766259,7664320.80540149,3081978.76505439,8182881.12453958,14244803.9058662,5560669.86036657,7896584.33745356,9679000.41544023,17666272.9661066,10641225.9973463,6272538.76640516,8645839.57888637,7065237.49681342,5223988.79466541,6368290.51066652,8902664.82658446,9961803.62527315,7831024.80142699,3936232.35653719,6617463.45447472,2181961.46382847,7533273.65047327,5860046.47728868,5645793.22341485,7373635.28222793,3800790.30487025,8151876.90186316,6247999.38801484,4061207.19696106,5308569.45430258,5216043.29746107,7542876.35530889,3740962.29422827,5671751.05002217,4612527.00448119,8319517.90334108,7961580.10383106,9968919.39186657,4348364.90544124,5665345.24259643,10657577.2423302,3614727.3885927,10743767.7969277,5436563.38607003,8912708.31481964,7033306.77894638,6934140.34367138,10648309.3897687,4088825.49350452,6672991.6331348,6897280.46629272,6173321.87168716,5829482.726061,6850977.36253486,5535922.34784112,8720929.95310593,9771677.70193153,9582860.94448547,9636816.63471379,6511866.66247276
20090503,14941549.4287244,13649270.7140089,16273676.372245,15480838.7259517,16310198.5076679,16679379.6619749,16080422.3651406,12103726.4376651,13425250.0680028,22943370.8814244,13124374.1742645,13750724.9723944,12636992.7570387,16065722.462639,13050021.4043884,15040595.1441275,15929432.3170045,14343263.1453079,16273470.3620431,12999717.6116821,12994840.4766606,14634089.475972,16385485.4530309,14558455.9585485,11800669.0565357,11719591.518951,12336451.1235132,12366103.5817326,13867600.4218893,14697673.8025977,16007172.3684549,12553892.6584622,14317478.6150458,12964015.6035227,15293641.7371053,15544351.2640632,18614643.6241081,13775832.8891815,12660898.483373,15032115.4340041,15637818.5357967,17494901.0117202,18225794.1903551,12802621.8443777,12294946.4892532,12103435.8599393,22639516.6578556,15583592.6261782,14093736.2765956,12800376.9956952,14378643.5222967,16429966.8313588,13127264.3650869,14748561.218838,12643109.2498625,13581533.9199663,15675869.1373822,12089793.990883,14661071.9809229,10856611.2715024,13000633.5461765,14663825.6377896,12569583.4179726,12731937.2800524,12730899.3805221,12170079.8986874,14041678.0670938,12660158.1950397,13220361.1167125,11994207.5230465,15324328.3634704,13049644.2297761,15983021.7151608,15950797.2813479,12454266.9725043,15032283.3612433,13520664.8331939,12259196.3223643,15628336.7024522,13575629.9053682,12482365.5235986,12997803.0363766,12553003.3279884,13951002.2183386,12224216.2235226,12503020.776522,16792570.5827813,13476732.0071826,11986359.4738056,14252249.330517,14652316.570422,16075543.3082338,15268099.6376837,11925133.2999976,12946313.3308855,12440955.4396148,15768163.0969579,12610736.1683804
20090504,16516787.6364618,17083830.448522,16571290.8208212,17637822.306105,17030275.8682107,14188516.3884282,17145991.5306706,14931045.5042641,17891772.3561359,17727320.6906388,15896784.7515459,17963232.4984139,14834341.4683681,20069655.2058744,18600773.6028575,18568633.4218295,17682253.1724362,18603030.1096426,15838257.0546491,15934804.2186764,15432200.0535608,19129131.735589,16579246.3407643,17024886.6174873,15509270.2246763,15923090.4846299,16273654.3857412,20517771.0898977,19401870.2038703,14263282.4960776,18624452.107161,16233235.4287702,16046204.80292,20079898.7983678,16756627.6795499,16897815.7448197,15723361.5896334,17181318.9875403,16194530.0724876,18901993.3553832,15066584.5754893,17995924.5401608,16340415.7968128,18768071.3617418,18119883.6056105,18526412.6500909,17689684.2465223,19290116.4376237,16563898.2534569,17087643.8690187,19416936.7583704,16729042.8598243,18714635.7615719,16672189.9412269,17434451.8859367,17403673.4099922,15700306.4569437,19868467.2444445,14794064.1941176,16298185.3865693,18124192.8019771,16161930.1665565,19036899.9305603,17718669.7884112,15178767.2809275,15326148.2994931,16360541.8301313,17263935.5321964,16338051.4585415,18860752.9669869,16439559.6019212,19561476.4717149,17551112.9868533,20136640.8744196,17857191.794328,13018195.8415698,16413808.4547327,19139128.2201959,16144577.6368218,14721796.920031,17731138.2538363,16945511.1744767,15155514.163247,15899139.6537012,18334632.5210336,19196869.7289332,17009466.8145864,16375982.9690212,18555626.3671287,16280687.0844623,15200694.9297376,19143018.9218245,17675614.619795,16984286.0436297,17982050.0145572,17354580.305361,17483415.9804385,19138114.3785998
20090505,15775931.4405794,17162413.7842816,15199867.9957874,14740099.5739181,18762840.2606949,16053403.4540408,15797478.0716061,11815149.7761029,16350282.2959872,17938476.1381022,13683405.7539586,14281182.5259646,12329531.9462532,16375987.1444254,16264815.1305544,14834631.0338987,14512665.0466965,16862041.7092809,17278575.6703158,16510690.0930941,13145236.9557687,18407653.3829157,16046912.8142546,18722200.8851564,11498329.520667,14922616.3148096,11342604.1294789,16328721.2567157,18319627.8313191,13660672.0407967,14340609.2936281,12544959.4753682,14734222.4204305,15548747.840516,17781542.5198512,17152025.5847692,17947369.9100555,15279391.8749403,11614703.0859471,15598742.9705937,13652065.0671359,15238553.5661726,17101437.5575148,17090090.9513782,17606405.4966985,13724486.2303392,17665389.2900488,14396067.2836666,13499294.714255,17284501.0482429,15966055.1392612,13953593.8179077,13235044.9863811,19784923.2469542,16230331.0814973,17348740.0282275,14657886.8040305,15101540.8468263,15900454.9396695,14532414.2887939,16528375.0993111,15847128.4127524,13423476.9264666,14028676.8524974,12679749.8119254,11967195.0567135,16449333.7640912,13808669.4213386,16055575.6040687,12599874.438382,14726299.9246421,13793199.853104,13824213.9155123,15291226.0243633,11716520.1402075,12815310.3187673,14274722.5927106,15272463.4152467,17419770.128506,12318297.3741443,12015646.4681129,14026287.9237487,16461578.2675469,15774815.1961753,12439191.1586032,16637692.5259442,15258579.4884584,17543308.0193358,13909716.1368653,17295304.6177752,11798174.164368,15525445.8017302,15491857.1784896,11497731.0048615,15262511.3213231,14251775.2759024,19248135.7777339,16578527.5210884
20090506,22997408.2455436,22216384.1642058,23559989.5820384,23779191.9417363,24723382.2530052,24791248.2549989,24313423.3776463,22135630.0373809,22907431.4191812,27061267.1743175,21575911.6573,23772195.6186999,21780175.0529828,24353887.9437688,23223532.407829,21408934.7160129,24182983.6976378,22466709.0342421,25051451.0278806,21188133.9735054,21823177.6037563,24351799.1745162,24492506.964083,23114440.2963961,19943995.8375896,19913900.8781237,21433184.7264251,22005360.4964312,20687163.5619582,23674095.7577209,24076845.343323,21329248.1373336,23705481.1809629,22898159.0433896,24297790.8068906,24160950.6994225,25728504.4061048,23338072.2201124,21797027.5960656,23749554.8409618,23589403.0858833,25117416.6922729,25896095.261259,20635452.4155117,19955179.5799235,21915280.7020107,26887580.3134201,23018678.4033125,23633420.7123581,20541673.3692649,21301599.6630498,24153916.0065816,23074491.9177876,23731198.8129658,21026160.4761071,22986228.16811,23574565.82811,21618346.5486925,23332851.3670784,18682745.0347593,23119801.1411793,22701928.7416975,21591592.7886501,22438406.3165573,21783852.4454586,21594232.9201262,21923262.1525184,22526962.6343158,22944008.5268639,21457754.7423139,24320666.3958475,23437504.7113409,23378666.405851,22676283.2058427,21092999.7151298,22709342.1922174,22285730.7938135,22222266.9688582,24174839.6679052,22582539.8197956,20957886.7923997,22813637.5003153,21290829.8201513,22050315.9677589,21347490.4069062,20542436.4885691,24006208.5989286,21258855.297363,21021929.8889066,22682943.5193571,23608760.2838601,22598458.4598038,23839892.8373822,20878721.558181,21253078.0651202,20510159.9250121,24775155.9471955,22811807.4748968
20090507,25130945.1080108,24174020.2807423,25392829.1417459,25341936.0293887,26901087.5199201,27114485.4221721,25746477.5166614,24275066.3304535,24710062.5763551,27786651.2135472,23964452.601656,25465227.0185217,24164731.4968583,26459234.1644213,24579704.2002279,24400487.8213816,26174425.3103957,24741986.8919902,26734727.1859074,23830155.0176249,23956439.5911994,26604173.5907922,26565460.723771,24006798.4447388,22904185.0453921,23255217.3955033,24157983.0415838,24234259.465893,23820717.1117517,25187318.2483215,26163098.8684692,23907711.6077291,26086361.739385,24794759.2067818,26690586.6089523,25026319.4741865,27984400.8809776,24916083.9540158,24418194.3993229,25199944.6667881,25273550.0538771,26668682.9896893,28233165.7280714,23872989.2332272,23570821.4361268,24030415.116419,29645560.3670964,25044654.9174176,25791878.4230315,23492194.8576114,24305380.0720972,25564342.1215478,24950495.1764323,25973377.3570166,23568358.5607107,25209437.7013304,24979114.2592019,24160633.5064388,24788142.2449785,22040993.5895559,24789661.8546275,24798183.4188955,24442832.0700293,24130599.6744019,24061934.5155259,23791980.9073906,24070450.3825133,24386644.1118032,24514635.2541155,23819767.0424927,25585433.7221758,24569660.184658,25440281.0846533,25272907.9350492,24112776.6542034,25257563.7362658,24340399.5140677,24392893.3788831,26489078.9591555,24794378.4016965,23683689.4445933,24680996.2715206,23437602.5416343,24587159.0416901,24131862.846691,23761675.1133606,26096158.0042464,24137285.0064199,23941359.7077925,24823397.1070427,25729332.8394876,25417971.8022406,25399908.9361641,23773514.034925,24194495.3777293,23693757.4405189,27030830.5525344,24724238.1714345
20090508,21258434.7698269,16804368.0705452,21525487.6476843,18194749.4196538,23819292.9681293,25110826.238091,21534007.660388,18178169.6362249,19881637.0799002,27798898.9721188,17233594.6947493,21446182.7268564,18259138.9533987,26098922.1666921,20023231.8064203,17650571.6022188,24166468.0766441,16612889.5563134,24779632.0308906,14968288.0579454,18153749.5372821,22876345.8906856,22019010.2829092,17842641.7933214,14968013.0707936,16881982.6498815,18289905.8668213,19665691.4888572,15509010.1937308,23129148.2301563,21676725.2710153,16847124.8916566,23407263.6129659,20457808.0402231,23635444.4562934,20455891.9340086,24268595.9850768,20209684.654864,19065105.8733046,23718741.8723549,19267601.8713876,22937807.2501478,23524854.4330418,17420859.6829868,18393986.2742007,18937579.3274456,17879363.7987115,20042251.1575096,22214743.7759923,14841408.65052,17181978.6235747,21844590.7446412,20098204.7503254,23032103.0795778,17594619.0797737,21268433.2502436,20661797.3176765,19928364.5206004,19672632.3227336,15779853.9135017,20320582.2370824,19512007.5964607,19269380.7692017,19647917.5995453,17054907.0071349,17504629.4900853,17936510.3360636,19270900.3660422,19368233.7696486,18447386.417,22919338.8580416,21525298.598754,21728184.098218,19280473.0971869,17689983.1360207,23064121.6650235,17296841.611363,20562353.7279585,24426827.1332339,19771435.8551553,17145338.9496123,19787157.1277342,16020008.3942295,17269039.0495221,19115950.7001917,16482200.4603293,21616353.7790543,16783086.6001506,18749256.6914635,19368439.770231,23195394.1715455,21630652.9445212,23061190.8806856,18937118.7383303,16800635.3849924,17256856.2525482,25531389.5780317,20603744.3805702
20090509,17779844.5049953,10843264.4514907,19294394.5990415,19217508.7267719,20535617.6355662,23747931.3458586,19801291.421002,16484878.7788019,15358040.8231726,23115253.9747788,13888112.8253609,15759429.8097337,15524232.736815,20515507.6634068,17653529.8035888,11402490.2301747,20210379.0396529,10337056.1872866,19825168.2410887,11543274.8523788,13900093.1786978,18453865.6322081,20969763.1899867,17293009.0545743,12941642.0256616,13428428.6241436,15855037.259457,17570606.6923033,10033782.9197174,17910946.2694418,21374943.0909877,15477416.7730289,16683780.7500236,17133883.019864,19896291.435112,18235817.1800677,23237757.406774,17343917.5889901,16765036.9929122,18444050.112061,18917157.4483817,19573965.5544266,23046419.5680392,12882684.7000864,14273363.963048,16947669.0522855,19645547.9486011,15570734.9322754,16494815.8018612,10086505.8913015,9106044.43877767,18778115.1128826,16558930.2550854,18371698.2000974,12273524.6576715,17632123.2834759,16650783.6418924,17758884.1501371,15569094.3243174,12408863.9074645,17063961.1518543,16952656.8755579,16969890.8491478,17360868.213634,14814054.3579737,14854333.8890875,10700340.2039575,17308327.3961899,16637496.6850833,16575657.3620042,19440718.3153641,18695486.3335782,19922160.2948321,13382012.1248565,16984093.7030569,19205231.5577652,14356825.2098857,16798260.3244795,21106937.1461955,15093583.2525981,15772979.1415996,17835629.8149248,11165538.213231,11981157.2554014,17845848.8779827,15109906.871457,19343109.2000225,10310628.5584907,16890017.1035247,15627413.3309897,18715550.1233683,13342629.9013957,18318267.76299,17085849.1700858,14177330.9170875,15813556.0920475,19864411.9255962,18189954.8329619
