Date,ACME,ADAX,ALTU,APAC,ARNE,BEAV,BESS,BIXB,BLAC,BOIS,BOWL,BREC,BRIS,BUFF,BURB,BURN,BUTL,BYAR,CAMA,CENT,CHAN,CHER,CHEY,CHIC,CLAY,CLOU,COOK,COPA,DURA,ELRE,ERIC,EUFA,FAIR,FORA,FREE,FTCB,GOOD,GUTH,HASK,HINT,HOBA,HOLL,HOOK,HUGO,IDAB,JAYX,KENT,KETC,LAHO,LANE,MADI,MANG,MARE,MAYR,MCAL,MEDF,MEDI,MIAM,MINC,MTHE,NEWK,NINN,NOWA,OILT,OKEM,OKMU,PAUL,PAWN,PERK,PRYO,PUTN,REDR,RETR,RING,SALL,SEIL,SHAW,SKIA,SLAP,SPEN,STIG,STIL,STUA,SULP,TAHL,TALI,TIPT,TISH,VINI,WASH,WATO,WAUR,WEAT,WEST,WILB,WIST,WOOD,WYNO
20090611,22428748.2496591,20782541.1637236,22428748.2496591,22428748.2496591,20967181.3878058,20967181.3878058,23781015.681987,21643838.9931295,23577581.928175,22625638.5679144,23577581.928175,23577581.928175,23577581.928175,20967181.3878058,21643838.9931295,22428748.2496591,23781015.681987,22428748.2496591,20967181.3878058,20782541.1637236,23577581.928175,20967181.3878058,20967181.3878058,22428748.2496591,20782541.1637236,20782541.1637236,21643838.9931295,21643838.9931295,22428748.2496591,23577581.928175,23781015.681987,20782541.1637236,23577581.928175,21643838.9931295,20967181.3878058,22428748.2496591,20967181.3878058,23577581.928175,21643838.9931295,23781015.681987,23781015.681987,23781015.681987,22625638.5679144,20782541.1637236,20869902.9522412,21643838.9931295,22625638.5679144,22428748.2496591,23577581.928175,20782541.1637236,20782541.1637236,23781015.681987,23577581.928175,20967181.3878058,20782541.1637236,23577581.928175,22428748.2496591,21643838.9931295,23577581.928175,20782541.1637236,23577581.928175,22428748.2496591,21643838.9931295,23577581.928175,21643838.9931295,21643838.9931295,22428748.2496591,23577581.928175,23577581.928175,21643838.9931295,23781015.681987,23577581.928175,23781015.681987,22428748.2496591,21643838.9931295,20967181.3878058,23577581.928175,21643838.9931295,20967181.3878058,22428748.2496591,21643838.9931295,23577581.928175,20782541.1637236,22428748.2496591,21643838.9931295,20782541.1637236,23781015.681987,20782541.1637236,21643838.9931295,22428748.2496591,23781015.681987,22428748.2496591,23781015.681987,21643838.9931295,20782541.1637236,20782541.1637236,20967181.3878058,21643838.9931295
20090612,23903420.7500906,22044682.5545762,23903420.7500906,23903420.7500906,23618912.9207078,23618912.9207078,24548254.6144221,19715622.3128566,20293630.0121705,28018934.5844099,20293630.0121705,20293630.0121705,20293630.0121705,23618912.9207078,19715622.3128566,23903420.7500906,24548254.6144221,23903420.7500906,23618912.9207078,22044682.5545762,20293630.0121705,23618912.9207078,23618912.9207078,23903420.7500906,22044682.5545762,22044682.5545762,19715622.3128566,19715622.3128566,23903420.7500906,20293630.0121705,24548254.6144221,22044682.5545762,20293630.0121705,19715622.3128566,23618912.9207078,23903420.7500906,23618912.9207078,20293630.0121705,19715622.3128566,24548254.6144221,24548254.6144221,24548254.6144221,28018934.5844099,22044682.5545762,23000293.1158586,19715622.3128566,28018934.5844099,23903420.7500906,20293630.0121705,22044682.5545762,22044682.5545762,24548254.6144221,20293630.0121705,23618912.9207078,22044682.5545762,20293630.0121705,23903420.7500906,19715622.3128566,20293630.0121705,22044682.5545762,20293630.0121705,23903420.7500906,19715622.3128566,20293630.0121705,19715622.3128566,19715622.3128566,23903420.7500906,20293630.0121705,20293630.0121705,19715622.3128566,24548254.6144221,20293630.0121705,24548254.6144221,23903420.7500906,19715622.3128566,23618912.9207078,20293630.0121705,19715622.3128566,23618912.9207078,23903420.7500906,19715622.3128566,20293630.0121705,22044682.5545762,23903420.7500906,19715622.3128566,22044682.5545762,24548254.6144221,22044682.5545762,19715622.3128566,23903420.7500906,24548254.6144221,23903420.7500906,24548254.6144221,19715622.3128566,22044682.5545762,22044682.5545762,23618912.9207078,19715622.3128566
20090613,24961218.6169776,24177294.6472945,24961218.6169776,24961218.6169776,16640480.509203,16640480.509203,21523747.2125153,24836385.8002694,24052445.9368798,17554744.7415341,24052445.9368798,24052445.9368798,24052445.9368798,16640480.509203,24836385.8002694,24961218.6169776,21523747.2125153,24961218.6169776,16640480.509203,24177294.6472945,24052445.9368798,16640480.509203,16640480.509203,24961218.6169776,24177294.6472945,24177294.6472945,24836385.8002694,24836385.8002694,24961218.6169776,24052445.9368798,21523747.2125153,24177294.6472945,24052445.9368798,24836385.8002694,16640480.509203,24961218.6169776,16640480.509203,24052445.9368798,24836385.8002694,21523747.2125153,21523747.2125153,21523747.2125153,17554744.7415341,24177294.6472945,23332405.3748988,24836385.8002694,17554744.7415341,24961218.6169776,24052445.9368798,24177294.6472945,24177294.6472945,21523747.2125153,24052445.9368798,16640480.509203,24177294.6472945,24052445.9368798,24961218.6169776,24836385.8002694,24052445.9368798,24177294.6472945,24052445.9368798,24961218.6169776,24836385.8002694,24052445.9368798,24836385.8002694,24836385.8002694,24961218.6169776,24052445.9368798,24052445.9368798,24836385.8002694,21523747.2125153,24052445.9368798,21523747.2125153,24961218.6169776,24836385.8002694,16640480.509203,24052445.9368798,24836385.8002694,16640480.509203,24961218.6169776,24836385.8002694,24052445.9368798,24177294.6472945,24961218.6169776,24836385.8002694,24177294.6472945,21523747.2125153,24177294.6472945,24836385.8002694,24961218.6169776,21523747.2125153,24961218.6169776,21523747.2125153,24836385.8002694,24177294.6472945,24177294.6472945,16640480.509203,24836385.8002694
20090614,19892739.4437797,20239083.7555598,19892739.4437797,19892739.4437797,17649004.4996867,17649004.4996867,16955000.2319173,18559621.7093009,17836279.1564749,18431269.2672485,17836279.1564749,17836279.1564749,17836279.1564749,17649004.4996867,18559621.7093009,19892739.4437797,16955000.2319173,19892739.4437797,17649004.4996867,20239083.7555598,17836279.1564749,17649004.4996867,17649004.4996867,19892739.4437797,20239083.7555598,20239083.7555598,18559621.7093009,18559621.7093009,19892739.4437797,17836279.1564749,16955000.2319173,20239083.7555598,17836279.1564749,18559621.7093009,17649004.4996867,19892739.4437797,17649004.4996867,17836279.1564749,18559621.7093009,16955000.2319173,16955000.2319173,16955000.2319173,18431269.2672485,20239083.7555598,19453941.2219412,18559621.7093009,18431269.2672485,19892739.4437797,17836279.1564749,20239083.7555598,20239083.7555598,16955000.2319173,17836279.1564749,17649004.4996867,20239083.7555598,17836279.1564749,19892739.4437797,18559621.7093009,17836279.1564749,20239083.7555598,17836279.1564749,19892739.4437797,18559621.7093009,17836279.1564749,18559621.7093009,18559621.7093009,19892739.4437797,17836279.1564749,17836279.1564749,18559621.7093009,16955000.2319173,17836279.1564749,16955000.2319173,19892739.4437797,18559621.7093009,17649004.4996867,17836279.1564749,18559621.7093009,17649004.4996867,19892739.4437797,18559621.7093009,17836279.1564749,20239083.7555598,19892739.4437797,18559621.7093009,20239083.7555598,16955000.2319173,20239083.7555598,18559621.7093009,19892739.4437797,16955000.2319173,19892739.4437797,16955000.2319173,18559621.7093009,20239083.7555598,20239083.7555598,17649004.4996867,18559621.7093009
20090615,23860816.8753789,22931385.9678846,23860816.8753789,23860816.8753789,25585568.7937245,25585568.7937245,23315507.8047486,21537525.1008218,21384476.1757207,29840636.2023491,21384476.1757207,21384476.1757207,21384476.1757207,25585568.7937245,21537525.1008218,23860816.8753789,23315507.8047486,23860816.8753789,25585568.7937245,22931385.9678846,21384476.1757207,25585568.7937245,25585568.7937245,23860816.8753789,22931385.9678846,22931385.9678846,21537525.1008218,21537525.1008218,23860816.8753789,21384476.1757207,23315507.8047486,22931385.9678846,21384476.1757207,21537525.1008218,25585568.7937245,23860816.8753789,25585568.7937245,21384476.1757207,21537525.1008218,23315507.8047486,23315507.8047486,23315507.8047486,29840636.2023491,22931385.9678846,24449761.2346705,21537525.1008218,29840636.2023491,23860816.8753789,21384476.1757207,22931385.9678846,22931385.9678846,23315507.8047486,21384476.1757207,25585568.7937245,22931385.9678846,21384476.1757207,23860816.8753789,21537525.1008218,21384476.1757207,22931385.9678846,21384476.1757207,23860816.8753789,21537525.1008218,21384476.1757207,21537525.1008218,21537525.1008218,23860816.8753789,21384476.1757207,21384476.1757207,21537525.1008218,23315507.8047486,21384476.1757207,23315507.8047486,23860816.8753789,21537525.1008218,25585568.7937245,21384476.1757207,21537525.1008218,25585568.7937245,23860816.8753789,21537525.1008218,21384476.1757207,22931385.9678846,23860816.8753789,21537525.1008218,22931385.9678846,23315507.8047486,22931385.9678846,21537525.1008218,23860816.8753789,23315507.8047486,23860816.8753789,23315507.8047486,21537525.1008218,22931385.9678846,22931385.9678846,25585568.7937245,21537525.1008218
20090616,26996235.0714147,26678611.0644959,26996235.0714147,26996235.0714147,28935755.2541816,28935755.2541816,27673370.0080819,25605170.4968281,26761533.5156142,29901999.0302112,26761533.5156142,26761533.5156142,26761533.5156142,28935755.2541816,25605170.4968281,26996235.0714147,27673370.0080819,26996235.0714147,28935755.2541816,26678611.0644959,26761533.5156142,28935755.2541816,28935755.2541816,26996235.0714147,26678611.0644959,26678611.0644959,25605170.4968281,25605170.4968281,26996235.0714147,26761533.5156142,27673370.0080819,26678611.0644959,26761533.5156142,25605170.4968281,28935755.2541816,26996235.0714147,28935755.2541816,26761533.5156142,25605170.4968281,27673370.0080819,27673370.0080819,27673370.0080819,29901999.0302112,26678611.0644959,25841265.2272071,25605170.4968281,29901999.0302112,26996235.0714147,26761533.5156142,26678611.0644959,26678611.0644959,27673370.0080819,26761533.5156142,28935755.2541816,26678611.0644959,26761533.5156142,26996235.0714147,25605170.4968281,26761533.5156142,26678611.0644959,26761533.5156142,26996235.0714147,25605170.4968281,26761533.5156142,25605170.4968281,25605170.4968281,26996235.0714147,26761533.5156142,26761533.5156142,25605170.4968281,27673370.0080819,26761533.5156142,27673370.0080819,26996235.0714147,25605170.4968281,28935755.2541816,26761533.5156142,25605170.4968281,28935755.2541816,26996235.0714147,25605170.4968281,26761533.5156142,26678611.0644959,26996235.0714147,25605170.4968281,26678611.0644959,27673370.0080819,26678611.0644959,25605170.4968281,26996235.0714147,27673370.0080819,26996235.0714147,27673370.0080819,25605170.4968281,26678611.0644959,26678611.0644959,28935755.2541816,25605170.4968281
20090617,26976408.9778286,24186834.8567109,26976408.9778286,26976408.9778286,27936655.3238411,27936655.3238411,26106760.4860325,24658242.4458513,26795341.5774269,24905053.3554546,26795341.5774269,26795341.5774269,26795341.5774269,27936655.3238411,24658242.4458513,26976408.9778286,26106760.4860325,26976408.9778286,27936655.3238411,24186834.8567109,26795341.5774269,27936655.3238411,27936655.3238411,26976408.9778286,24186834.8567109,24186834.8567109,24658242.4458513,24658242.4458513,26976408.9778286,26795341.5774269,26106760.4860325,24186834.8567109,26795341.5774269,24658242.4458513,27936655.3238411,26976408.9778286,27936655.3238411,26795341.5774269,24658242.4458513,26106760.4860325,26106760.4860325,26106760.4860325,24905053.3554546,24186834.8567109,24202351.5847646,24658242.4458513,24905053.3554546,26976408.9778286,26795341.5774269,24186834.8567109,24186834.8567109,26106760.4860325,26795341.5774269,27936655.3238411,24186834.8567109,26795341.5774269,26976408.9778286,24658242.4458513,26795341.5774269,24186834.8567109,26795341.5774269,26976408.9778286,24658242.4458513,26795341.5774269,24658242.4458513,24658242.4458513,26976408.9778286,26795341.5774269,26795341.5774269,24658242.4458513,26106760.4860325,26795341.5774269,26106760.4860325,26976408.9778286,24658242.4458513,27936655.3238411,26795341.5774269,24658242.4458513,27936655.3238411,26976408.9778286,24658242.4458513,26795341.5774269,24186834.8567109,26976408.9778286,24658242.4458513,24186834.8567109,26106760.4860325,24186834.8567109,24658242.4458513,26976408.9778286,26106760.4860325,26976408.9778286,26106760.4860325,24658242.4458513,24186834.8567109,24186834.8567109,27936655.3238411,24658242.4458513
20090618,26856610.9722914,25828387.7036979,26856610.9722914,26856610.9722914,20496174.6268325,20496174.6268325,24484417.7181064,26763895.8250455,27684322.9046729,16572090.0403589,27684322.9046729,27684322.9046729,27684322.9046729,20496174.6268325,26763895.8250455,26856610.9722914,24484417.7181064,26856610.9722914,20496174.6268325,25828387.7036979,27684322.9046729,20496174.6268325,20496174.6268325,26856610.9722914,25828387.7036979,25828387.7036979,26763895.8250455,26763895.8250455,26856610.9722914,27684322.9046729,24484417.7181064,25828387.7036979,27684322.9046729,26763895.8250455,20496174.6268325,26856610.9722914,20496174.6268325,27684322.9046729,26763895.8250455,24484417.7181064,24484417.7181064,24484417.7181064,16572090.0403589,25828387.7036979,24511741.1659715,26763895.8250455,16572090.0403589,26856610.9722914,27684322.9046729,25828387.7036979,25828387.7036979,24484417.7181064,27684322.9046729,20496174.6268325,25828387.7036979,27684322.9046729,26856610.9722914,26763895.8250455,27684322.9046729,25828387.7036979,27684322.9046729,26856610.9722914,26763895.8250455,27684322.9046729,26763895.8250455,26763895.8250455,26856610.9722914,27684322.9046729,27684322.9046729,26763895.8250455,24484417.7181064,27684322.9046729,24484417.7181064,26856610.9722914,26763895.8250455,20496174.6268325,27684322.9046729,26763895.8250455,20496174.6268325,26856610.9722914,26763895.8250455,27684322.9046729,25828387.7036979,26856610.9722914,26763895.8250455,25828387.7036979,24484417.7181064,25828387.7036979,26763895.8250455,26856610.9722914,24484417.7181064,26856610.9722914,24484417.7181064,26763895.8250455,25828387.7036979,25828387.7036979,20496174.6268325,26763895.8250455
20090619,17787111.4741985,20823082.7078971,17787111.4741985,17787111.4741985,14277801.0952776,14277801.0952776,14688500.1958777,22870550.3370817,20704884.689444,16407863.2530854,20704884.689444,20704884.689444,20704884.689444,14277801.0952776,22870550.3370817,17787111.4741985,14688500.1958777,17787111.4741985,14277801.0952776,20823082.7078971,20704884.689444,14277801.0952776,14277801.0952776,17787111.4741985,20823082.7078971,20823082.7078971,22870550.3370817,22870550.3370817,17787111.4741985,20704884.689444,14688500.1958777,20823082.7078971,20704884.689444,22870550.3370817,14277801.0952776,17787111.4741985,14277801.0952776,20704884.689444,22870550.3370817,14688500.1958777,14688500.1958777,14688500.1958777,16407863.2530854,20823082.7078971,24445766.9094945,22870550.3370817,16407863.2530854,17787111.4741985,20704884.689444,20823082.7078971,20823082.7078971,14688500.1958777,20704884.689444,14277801.0952776,20823082.7078971,20704884.689444,17787111.4741985,22870550.3370817,20704884.689444,20823082.7078971,20704884.689444,17787111.4741985,22870550.3370817,20704884.689444,22870550.3370817,22870550.3370817,17787111.4741985,20704884.689444,20704884.689444,22870550.3370817,14688500.1958777,20704884.689444,14688500.1958777,17787111.4741985,22870550.3370817,14277801.0952776,20704884.689444,22870550.3370817,14277801.0952776,17787111.4741985,22870550.3370817,20704884.689444,20823082.7078971,17787111.4741985,22870550.3370817,20823082.7078971,14688500.1958777,20823082.7078971,22870550.3370817,17787111.4741985,14688500.1958777,17787111.4741985,14688500.1958777,22870550.3370817,20823082.7078971,20823082.7078971,14277801.0952776,22870550.3370817
20090620,21474892.7325902,17106266.1638925,21474892.7325902,21474892.7325902,10597265.138539,10597265.138539,17667939.6536609,14289455.020091,16914495.3504538,12979672.8500954,16914495.3504538,16914495.3504538,16914495.3504538,10597265.138539,14289455.020091,21474892.7325902,17667939.6536609,21474892.7325902,10597265.138539,17106266.1638925,16914495.3504538,10597265.138539,10597265.138539,21474892.7325902,17106266.1638925,17106266.1638925,14289455.020091,14289455.020091,21474892.7325902,16914495.3504538,17667939.6536609,17106266.1638925,16914495.3504538,14289455.020091,10597265.138539,21474892.7325902,10597265.138539,16914495.3504538,14289455.020091,17667939.6536609,17667939.6536609,17667939.6536609,12979672.8500954,17106266.1638925,19950466.454488,14289455.020091,12979672.8500954,21474892.7325902,16914495.3504538,17106266.1638925,17106266.1638925,17667939.6536609,16914495.3504538,10597265.138539,17106266.1638925,16914495.3504538,21474892.7325902,14289455.020091,16914495.3504538,17106266.1638925,16914495.3504538,21474892.7325902,14289455.020091,16914495.3504538,14289455.020091,14289455.020091,21474892.7325902,16914495.3504538,16914495.3504538,14289455.020091,17667939.6536609,16914495.3504538,17667939.6536609,21474892.7325902,14289455.020091,10597265.138539,16914495.3504538,14289455.020091,10597265.138539,21474892.7325902,14289455.020091,16914495.3504538,17106266.1638925,21474892.7325902,14289455.020091,17106266.1638925,17667939.6536609,17106266.1638925,14289455.020091,21474892.7325902,17667939.6536609,21474892.7325902,17667939.6536609,14289455.020091,17106266.1638925,17106266.1638925,10597265.138539,14289455.020091
20090621,27854252.0358453,25962669.7249585,27854252.0358453,27854252.0358453,27895745.4475282,27895745.4475282,26021228.8959074,25089681.2840959,25806519.8967572,30302972.2208729,25806519.8967572,25806519.8967572,25806519.8967572,27895745.4475282,25089681.2840959,27854252.0358453,26021228.8959074,27854252.0358453,27895745.4475282,25962669.7249585,25806519.8967572,27895745.4475282,27895745.4475282,27854252.0358453,25962669.7249585,25962669.7249585,25089681.2840959,25089681.2840959,27854252.0358453,25806519.8967572,26021228.8959074,25962669.7249585,25806519.8967572,25089681.2840959,27895745.4475282,27854252.0358453,27895745.4475282,25806519.8967572,25089681.2840959,26021228.8959074,26021228.8959074,26021228.8959074,30302972.2208729,25962669.7249585,27258398.8642323,25089681.2840959,30302972.2208729,27854252.0358453,25806519.8967572,25962669.7249585,25962669.7249585,26021228.8959074,25806519.8967572,27895745.4475282,25962669.7249585,25806519.8967572,27854252.0358453,25089681.2840959,25806519.8967572,25962669.7249585,25806519.8967572,27854252.0358453,25089681.2840959,25806519.8967572,25089681.2840959,25089681.2840959,27854252.0358453,25806519.8967572,25806519.8967572,25089681.2840959,26021228.8959074,25806519.8967572,26021228.8959074,27854252.0358453,25089681.2840959,27895745.4475282,25806519.8967572,25089681.2840959,27895745.4475282,27854252.0358453,25089681.2840959,25806519.8967572,25962669.7249585,27854252.0358453,25089681.2840959,25962669.7249585,26021228.8959074,25962669.7249585,25089681.2840959,27854252.0358453,26021228.8959074,27854252.0358453,26021228.8959074,25089681.2840959,25962669.7249585,25962669.7249585,27895745.4475282,25089681.2840959
20090622,27523420.51242,26671268.2248874,27523420.51242,27523420.51242,29142053.9949905,29142053.9949905,27998940.5411457,26518097.9535853,27279918.6852445,31242719.9047542,27279918.6852445,27279918.6852445,27279918.6852445,29142053.9949905,26518097.9535853,27523420.51242,27998940.5411457,27523420.51242,29142053.9949905,26671268.2248874,27279918.6852445,29142053.9949905,29142053.9949905,27523420.51242,26671268.2248874,26671268.2248874,26518097.9535853,26518097.9535853,27523420.51242,27279918.6852445,27998940.5411457,26671268.2248874,27279918.6852445,26518097.9535853,29142053.9949905,27523420.51242,29142053.9949905,27279918.6852445,26518097.9535853,27998940.5411457,27998940.5411457,27998940.5411457,31242719.9047542,26671268.2248874,27521968.9111945,26518097.9535853,31242719.9047542,27523420.51242,27279918.6852445,26671268.2248874,26671268.2248874,27998940.5411457,27279918.6852445,29142053.9949905,26671268.2248874,27279918.6852445,27523420.51242,26518097.9535853,27279918.6852445,26671268.2248874,27279918.6852445,27523420.51242,26518097.9535853,27279918.6852445,26518097.9535853,26518097.9535853,27523420.51242,27279918.6852445,27279918.6852445,26518097.9535853,27998940.5411457,27279918.6852445,27998940.5411457,27523420.51242,26518097.9535853,29142053.9949905,27279918.6852445,26518097.9535853,29142053.9949905,27523420.51242,26518097.9535853,27279918.6852445,26671268.2248874,27523420.51242,26518097.9535853,26671268.2248874,27998940.5411457,26671268.2248874,26518097.9535853,27523420.51242,27998940.5411457,27523420.51242,27998940.5411457,26518097.9535853,26671268.2248874,26671268.2248874,29142053.9949905,26518097.9535853
20090623,26344546.9111872,25414235.8787633,26344546.9111872,26344546.9111872,28994264.1433742,28994264.1433742,27277209.8903613,25361858.7267457,26807405.3945582,28869094.8357359,26807405.3945582,26807405.3945582,26807405.3945582,28994264.1433742,25361858.7267457,26344546.9111872,27277209.8903613,26344546.9111872,28994264.1433742,25414235.8787633,26807405.3945582,28994264.1433742,28994264.1433742,26344546.9111872,25414235.8787633,25414235.8787633,25361858.7267457,25361858.7267457,26344546.9111872,26807405.3945582,27277209.8903613,25414235.8787633,26807405.3945582,25361858.7267457,28994264.1433742,26344546.9111872,28994264.1433742,26807405.3945582,25361858.7267457,27277209.8903613,27277209.8903613,27277209.8903613,28869094.8357359,25414235.8787633,25232835.3532872,25361858.7267457,28869094.8357359,26344546.9111872,26807405.3945582,25414235.8787633,25414235.8787633,27277209.8903613,26807405.3945582,28994264.1433742,25414235.8787633,26807405.3945582,26344546.9111872,25361858.7267457,26807405.3945582,25414235.8787633,26807405.3945582,26344546.9111872,25361858.7267457,26807405.3945582,25361858.7267457,25361858.7267457,26344546.9111872,26807405.3945582,26807405.3945582,25361858.7267457,27277209.8903613,26807405.3945582,27277209.8903613,26344546.9111872,25361858.7267457,28994264.1433742,26807405.3945582,25361858.7267457,28994264.1433742,26344546.9111872,25361858.7267457,26807405.3945582,25414235.8787633,26344546.9111872,25361858.7267457,25414235.8787633,27277209.8903613,25414235.8787633,25361858.7267457,26344546.9111872,27277209.8903613,26344546.9111872,27277209.8903613,25361858.7267457,25414235.8787633,25414235.8787633,28994264.1433742,25361858.7267457
20090624,27335789.1430414,26666490.0429412,27335789.1430414,27335789.1430414,27968774.6695821,27968774.6695821,27886929.1503573,27865091.8285726,27990381.9456012,29278123.4323504,27990381.9456012,27990381.9456012,27990381.9456012,27968774.6695821,27865091.8285726,27335789.1430414,27886929.1503573,27335789.1430414,27968774.6695821,26666490.0429412,27990381.9456012,27968774.6695821,27968774.6695821,27335789.1430414,26666490.0429412,26666490.0429412,27865091.8285726,27865091.8285726,27335789.1430414,27990381.9456012,27886929.1503573,26666490.0429412,27990381.9456012,27865091.8285726,27968774.6695821,27335789.1430414,27968774.6695821,27990381.9456012,27865091.8285726,27886929.1503573,27886929.1503573,27886929.1503573,29278123.4323504,26666490.0429412,25978539.1483926,27865091.8285726,29278123.4323504,27335789.1430414,27990381.9456012,26666490.0429412,26666490.0429412,27886929.1503573,27990381.9456012,27968774.6695821,26666490.0429412,27990381.9456012,27335789.1430414,27865091.8285726,27990381.9456012,26666490.0429412,27990381.9456012,27335789.1430414,27865091.8285726,27990381.9456012,27865091.8285726,27865091.8285726,27335789.1430414,27990381.9456012,27990381.9456012,27865091.8285726,27886929.1503573,27990381.9456012,27886929.1503573,27335789.1430414,27865091.8285726,27968774.6695821,27990381.9456012,27865091.8285726,27968774.6695821,27335789.1430414,27865091.8285726,27990381.9456012,26666490.0429412,27335789.1430414,27865091.8285726,26666490.0429412,27886929.1503573,26666490.0429412,27865091.8285726,27335789.1430414,27886929.1503573,27335789.1430414,27886929.1503573,27865091.8285726,26666490.0429412,26666490.0429412,27968774.6695821,27865091.8285726
20090625,27835495.6397409,27289894.1833373,27835495.6397409,27835495.6397409,28083929.8271937,28083929.8271937,27592959.9052977,27713708.7682672,27738928.1617942,28532531.459763,27738928.1617942,27738928.1617942,27738928.1617942,28083929.8271937,27713708.7682672,27835495.6397409,27592959.9052977,27835495.6397409,28083929.8271937,27289894.1833373,27738928.1617942,28083929.8271937,28083929.8271937,27835495.6397409,27289894.1833373,27289894.1833373,27713708.7682672,27713708.7682672,27835495.6397409,27738928.1617942,27592959.9052977,27289894.1833373,27738928.1617942,27713708.7682672,28083929.8271937,27835495.6397409,28083929.8271937,27738928.1617942,27713708.7682672,27592959.9052977,27592959.9052977,27592959.9052977,28532531.459763,27289894.1833373,28101120.2146062,27713708.7682672,28532531.459763,27835495.6397409,27738928.1617942,27289894.1833373,27289894.1833373,27592959.9052977,27738928.1617942,28083929.8271937,27289894.1833373,27738928.1617942,27835495.6397409,27713708.7682672,27738928.1617942,27289894.1833373,27738928.1617942,27835495.6397409,27713708.7682672,27738928.1617942,27713708.7682672,27713708.7682672,27835495.6397409,27738928.1617942,27738928.1617942,27713708.7682672,27592959.9052977,27738928.1617942,27592959.9052977,27835495.6397409,27713708.7682672,28083929.8271937,27738928.1617942,27713708.7682672,28083929.8271937,27835495.6397409,27713708.7682672,27738928.1617942,27289894.1833373,27835495.6397409,27713708.7682672,27289894.1833373,27592959.9052977,27289894.1833373,27713708.7682672,27835495.6397409,27592959.9052977,27835495.6397409,27592959.9052977,27713708.7682672,27289894.1833373,27289894.1833373,28083929.8271937,27713708.7682672
20090626,29555455.611089,27126557.7481844,29555455.611089,29555455.611089,30452792.9614205,30452792.9614205,28841633.2899691,28250587.1732738,28926783.4131876,29431534.600228,28926783.4131876,28926783.4131876,28926783.4131876,30452792.9614205,28250587.1732738,29555455.611089,28841633.2899691,29555455.611089,30452792.9614205,27126557.7481844,28926783.4131876,30452792.9614205,30452792.9614205,29555455.611089,27126557.7481844,27126557.7481844,28250587.1732738,28250587.1732738,29555455.611089,28926783.4131876,28841633.2899691,27126557.7481844,28926783.4131876,28250587.1732738,30452792.9614205,29555455.611089,30452792.9614205,28926783.4131876,28250587.1732738,28841633.2899691,28841633.2899691,28841633.2899691,29431534.600228,27126557.7481844,27337174.4355704,28250587.1732738,29431534.600228,29555455.611089,28926783.4131876,27126557.7481844,27126557.7481844,28841633.2899691,28926783.4131876,30452792.9614205,27126557.7481844,28926783.4131876,29555455.611089,28250587.1732738,28926783.4131876,27126557.7481844,28926783.4131876,29555455.611089,28250587.1732738,28926783.4131876,28250587.1732738,28250587.1732738,29555455.611089,28926783.4131876,28926783.4131876,28250587.1732738,28841633.2899691,28926783.4131876,28841633.2899691,29555455.611089,28250587.1732738,30452792.9614205,28926783.4131876,28250587.1732738,30452792.9614205,29555455.611089,28250587.1732738,28926783.4131876,27126557.7481844,29555455.611089,28250587.1732738,27126557.7481844,28841633.2899691,27126557.7481844,28250587.1732738,29555455.611089,28841633.2899691,29555455.611089,28841633.2899691,28250587.1732738,27126557.7481844,27126557.7481844,30452792.9614205,28250587.1732738
20090627,27752815.9606887,28333260.6022883,27752815.9606887,27752815.9606887,26095900.9482264,26095900.9482264,26197918.7670659,28604277.0487507,27799981.5157493,25949451.379439,27799981.5157493,27799981.5157493,27799981.5157493,26095900.9482264,28604277.0487507,27752815.9606887,26197918.7670659,27752815.9606887,26095900.9482264,28333260.6022883,27799981.5157493,26095900.9482264,26095900.9482264,27752815.9606887,28333260.6022883,28333260.6022883,28604277.0487507,28604277.0487507,27752815.9606887,27799981.5157493,26197918.7670659,28333260.6022883,27799981.5157493,28604277.0487507,26095900.9482264,27752815.9606887,26095900.9482264,27799981.5157493,28604277.0487507,26197918.7670659,26197918.7670659,26197918.7670659,25949451.379439,28333260.6022883,28633428.401168,28604277.0487507,25949451.379439,27752815.9606887,27799981.5157493,28333260.6022883,28333260.6022883,26197918.7670659,27799981.5157493,26095900.9482264,28333260.6022883,27799981.5157493,27752815.9606887,28604277.0487507,27799981.5157493,28333260.6022883,27799981.5157493,27752815.9606887,28604277.0487507,27799981.5157493,28604277.0487507,28604277.0487507,27752815.9606887,27799981.5157493,27799981.5157493,28604277.0487507,26197918.7670659,27799981.5157493,26197918.7670659,27752815.9606887,28604277.0487507,26095900.9482264,27799981.5157493,28604277.0487507,26095900.9482264,27752815.9606887,28604277.0487507,27799981.5157493,28333260.6022883,27752815.9606887,28604277.0487507,28333260.6022883,26197918.7670659,28333260.6022883,28604277.0487507,27752815.9606887,26197918.7670659,27752815.9606887,26197918.7670659,28604277.0487507,28333260.6022883,28333260.6022883,26095900.9482264,28604277.0487507
